"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000137343","ATAT1",235.76066088751,-0.356686691804543,0.306464101802307,-1.16387756251671,0.244473633681789,0.874844316935471
"ENSG00000186918","ZNF395",1122.89065597334,-0.251943957492163,0.21647104783019,-1.163869071719,0.244477075125451,0.874844316935471
"ENSG00000162522","KIAA1522",3222.7689168632,-0.301416320093515,0.259001077388063,-1.16376473462271,0.244519367243047,0.874844316935471
"ENSG00000171206","TRIM8",927.735687011714,-0.211649177925179,0.181943647321867,-1.16326775372795,0.244720884538251,0.874844316935471
"ENSG00000134516","DOCK2",262.03191699458,-0.474320472657559,0.407762563994973,-1.16322711925906,0.244737366277275,0.874844316935471
"ENSG00000113163","COL4A3BP",1755.93611592807,0.28180230465629,0.242263102787437,1.16320769202541,0.244745246429003,0.874844316935471
"ENSG00000186847","KRT14",1888.19792876543,-0.851931048701236,0.73242476801791,-1.16316526406765,0.24476245684501,0.874844316935471
"ENSG00000144645","OSBPL10",797.350882078362,-0.357910005593445,0.307768392357561,-1.16291995695786,0.244861979521854,0.874844316935471
"ENSG00000166477","LEO1",515.850083543852,0.191753006390457,0.164890472767644,1.16291137487772,0.244865461841197,0.874844316935471
"ENSG00000259453","RP11-815J21.1",63.2706220973574,-0.564027218975719,0.485022422259127,-1.16288895748078,0.244874558230506,0.874844316935471
"ENSG00000109736","MFSD10",328.450389647825,-0.441900718859683,0.380055061126559,-1.16272815194146,0.244939815835101,0.874844316935471
"ENSG00000141219","C17orf80",503.695314908928,-0.208155764016828,0.179027603742121,-1.16270206194943,0.244950404745146,0.874844316935471
"ENSG00000135334","AKIRIN2",213.822918170068,0.33354360391209,0.286900938120702,1.16257411389768,0.245002338518713,0.874844316935471
"ENSG00000100220","RTCB",1313.68437771289,0.350535329459888,0.30154980452355,1.1624458852286,0.245054393945224,0.874844316935471
"ENSG00000046604","DSG2",3558.63407397665,0.429067227583234,0.369130608241555,1.16237239070258,0.245084233118594,0.874844316935471
"ENSG00000123836","PFKFB2",604.314940693901,0.317654591152647,0.273290773210182,1.16233192735104,0.24510066254534,0.874844316935471
"ENSG00000106692","FKTN",817.264730390684,0.289309368648371,0.248947066993114,1.16213206342525,0.245181825084988,0.874844316935471
"ENSG00000105974","CAV1",849.55018336127,0.441509704740954,0.379988791037909,1.16190191698814,0.245275308374148,0.874853292960336
"ENSG00000173269","MMRN2",181.893716193896,-0.530852327143279,0.457200358742998,-1.16109341778028,0.24560391124443,0.874853292960336
"ENSG00000254996","ANKHD1-EIF4EBP3",102.53045046184,-0.431087261523897,0.371326146868286,-1.16093968916444,0.245666426945484,0.874853292960336
"ENSG00000178665","ZNF713",138.484055384596,-0.229930936199358,0.198066925933491,-1.16087496746714,0.245692750186364,0.874853292960336
"ENSG00000127184","COX7C",1579.45541111017,0.288018017699686,0.248148643733004,1.16066730555892,0.245777222611242,0.874853292960336
"ENSG00000255857","PXN-AS1",76.1941636475016,-0.431020656834555,0.371413652144927,-1.16048684356484,0.24585064722901,0.874853292960336
"ENSG00000198742","SMURF1",972.977546313944,-0.309417705475558,0.266628698888366,-1.16048162394217,0.245852771167053,0.874853292960336
"ENSG00000175727","MLXIP",985.822841005376,-0.543878124953204,0.46867841611545,-1.16045054829073,0.245865416553987,0.874853292960336
"ENSG00000104983","CCDC61",81.0315665608246,-0.477568534674765,0.411590133315248,-1.16030122206302,0.245926187141294,0.874853292960336
"ENSG00000125912","NCLN",472.578449631887,-0.499464936475392,0.430464237614165,-1.1602936848916,0.245929254787397,0.874853292960336
"ENSG00000009790","TRAF3IP3",58.587005536737,-0.630886887693597,0.543836186629545,-1.1600678719148,0.24602117363065,0.874853292960336
"ENSG00000115468","EFHD1",106.197796037071,0.629732515069418,0.542906676444983,1.15992774152821,0.2460782268505,0.874853292960336
"ENSG00000162736","NCSTN",1698.81042976084,0.263005505065134,0.226773825786137,1.15977011082913,0.246142416298225,0.874853292960336
"ENSG00000105926","MPP6",849.587031056568,-0.374124441213391,0.322613198706814,-1.15966873864138,0.246183702685779,0.874853292960336
"ENSG00000197170","PSMD12",1150.03781778465,0.225121716627321,0.194125996449289,1.15966805448506,0.246183981342232,0.874853292960336
"ENSG00000164053","ATRIP",157.031041748971,-0.294709345597324,0.254153272004214,-1.15957328927262,0.246222581292218,0.874853292960336
"ENSG00000099337","KCNK6",217.236491118819,0.388349680123281,0.335011196553472,1.15921403260113,0.246368952939121,0.874853292960336
"ENSG00000100150","DEPDC5",236.046946412624,-0.325720143580497,0.281005639542627,-1.15912315535962,0.246405988639934,0.874853292960336
"ENSG00000104129","DNAJC17",269.626365981813,-0.258066702271178,0.222642577917681,-1.15910759157035,0.24641233182766,0.874853292960336
"ENSG00000268043","NBPF12",462.35965041758,-0.431471335329134,0.372267679931674,-1.15903517438937,0.246441847724366,0.874853292960336
"ENSG00000137714","FDX1",320.515282735392,0.330600948637293,0.285258471549237,1.15895225421984,0.246475647486489,0.874853292960336
"ENSG00000233806","LINC01237",97.4425423892801,-0.628117429929729,0.542000902850757,-1.15888631665746,0.246502527149051,0.874853292960336
"ENSG00000116752","BCAS2",493.302285646597,0.403046418504368,0.347832389723928,1.15873745634862,0.246563218093106,0.87486006734297
"ENSG00000143258","USP21",268.174793060522,-0.353211719763822,0.304958021584624,-1.15823062442648,0.24676993400601,0.87486006734297
"ENSG00000001167","NFYA",947.229217710665,-0.260090909438315,0.224663307915687,-1.15769197850467,0.246989758594178,0.87486006734297
"ENSG00000228434","AC004951.6",65.5937736786956,-1.09890852099757,0.94923785327838,-1.15767456723546,0.246996866523873,0.87486006734297
"ENSG00000259956","RBM15B",1253.27490445488,-0.306426955499015,0.264768901978266,-1.15733741088736,0.24713453457424,0.87486006734297
"ENSG00000071894","CPSF1",819.970898947365,-0.498982953392059,0.431157271605619,-1.15731076860622,0.247145415470266,0.87486006734297
"ENSG00000161996","WDR90",278.900396474371,-0.606197962622234,0.523897836973157,-1.15709193632974,0.247234800814903,0.87486006734297
"ENSG00000151612","ZNF827",3572.61590007829,0.389101197558389,0.336311631112508,1.15696622287863,0.247286160607523,0.87486006734297
"ENSG00000137801","THBS1",7767.76719545733,0.524546205295486,0.453395171184224,1.15692940426653,0.247301204137645,0.87486006734297
"ENSG00000161791","FMNL3",271.00725490135,-0.501283875018851,0.433369545784375,-1.15671227915094,0.247389931220623,0.87486006734297
"ENSG00000090376","IRAK3",380.270479106982,0.513221798048162,0.443696629248072,1.15669528280599,0.247396877631788,0.87486006734297
"ENSG00000213058","RP4-765C7.2",55.6295154564341,1.63756259110481,1.41581350340299,1.15662309136679,0.24742638381607,0.87486006734297
"ENSG00000079313","REXO1",238.222990161823,-0.53490111253417,0.462535705016751,-1.15645366775479,0.247495640544004,0.87486006734297
"ENSG00000161010","C5orf45",331.307713615953,-0.524782090821252,0.453801763147432,-1.15641263088429,0.247512417575465,0.87486006734297
"ENSG00000135637","CCDC142",141.880251194696,-0.475979396811341,0.411632312063541,-1.15632175332695,0.247549573721013,0.87486006734297
"ENSG00000100241","SBF1",912.358981144225,-0.480521964891725,0.415586180186542,-1.15625106849327,0.247578476580916,0.87486006734297
"ENSG00000145908","ZNF300",282.147875832343,-0.388078416198447,0.335755892598465,-1.15583501214245,0.247748648906583,0.87486006734297
"ENSG00000183421","RIPK4",612.335744402436,-0.274954626140618,0.23791313319732,-1.15569335095334,0.247806608809382,0.87486006734297
"ENSG00000228956","SATB1-AS1",100.683164796144,0.799889066866291,0.692334164374441,1.15535114114877,0.247946661236378,0.87486006734297
"ENSG00000250208","FZD10-AS1",116.310274320673,0.518447384026466,0.448770248173229,1.15526237788014,0.247982997444608,0.87486006734297
"ENSG00000177889","UBE2N",1422.21068566575,0.315178961899327,0.27286746490043,1.15506244767707,0.248064854693987,0.87486006734297
"ENSG00000052795","FNIP2",1781.5653147533,-0.263940504047052,0.228530737416494,-1.15494531296254,0.248112821841244,0.87486006734297
"ENSG00000116809","ZBTB17",265.01740404058,-0.366822300318877,0.317732366876952,-1.15450088992959,0.248294873924036,0.87486006734297
"ENSG00000100445","SDR39U1",254.491885762924,-0.52094527549994,0.451368934067869,-1.15414517079195,0.248440656936498,0.87486006734297
"ENSG00000100030","MAPK1",2920.52778967306,0.223467750145182,0.193631371845874,1.15408855504601,0.248463865072895,0.87486006734297
"ENSG00000140749","IGSF6",120.366170605132,-0.497607028756684,0.431196413379809,-1.15401476755415,0.248494114591161,0.87486006734297
"ENSG00000261824","LINC00662",505.934261460673,0.431227843033149,0.373760274534293,1.15375515380938,0.248600564903603,0.87486006734297
"ENSG00000197635","DPP4",6821.21579396582,0.649096393642551,0.562605353288643,1.15373305612599,0.248609627165045,0.87486006734297
"ENSG00000144535","DIS3L2",754.132580730928,-0.325706252119507,0.282309621641766,-1.15371998384387,0.24861498821759,0.87486006734297
"ENSG00000174775","HRAS",217.733857301518,-0.385984085621241,0.334578817899846,-1.15364172796134,0.248647083302216,0.87486006734297
"ENSG00000172824","CES4A",71.8846299498,0.45556082381766,0.395041096992664,1.15319855905048,0.248828894836082,0.87486006734297
"ENSG00000169188","APEX2",286.028269653206,-0.21525598096692,0.186690975038113,-1.15300689239517,0.24890755551458,0.87486006734297
"ENSG00000158417","EIF5B",1898.96958157023,0.254494386858022,0.220739970692038,1.15291483486276,0.248945342434348,0.87486006734297
"ENSG00000170458","CD14",120.326913216271,-0.492732675342081,0.427452311076321,-1.15271964280971,0.249025476320774,0.87486006734297
"ENSG00000133112","TPT1",19705.8804638099,0.24414925546494,0.211809885665586,1.15268111635929,0.2490412950494,0.87486006734297
"ENSG00000077713","SLC25A43",129.031508348676,0.337642272661999,0.293023684250738,1.15226956321074,0.249210320130895,0.87486006734297
"ENSG00000125434","SLC25A35",102.07418336914,-0.386274317584522,0.335265963869503,-1.15214295279575,0.249262335216812,0.87486006734297
"ENSG00000118707","TGIF2",347.568125037322,-0.229708082825678,0.199377167635265,-1.15212832818399,0.249268343903639,0.87486006734297
"ENSG00000249850","KRT18P31",102.737025203977,-0.566870496154686,0.492156456318146,-1.15180952901742,0.249399351299053,0.87486006734297
"ENSG00000164176","EDIL3",305.100661132426,-0.711196065865148,0.617496262333169,-1.15174149099776,0.249427317086782,0.87486006734297
"ENSG00000182173","TSEN54",161.794574565868,-0.434543593363086,0.377297760599845,-1.15172587473678,0.24943373617542,0.87486006734297
"ENSG00000115504","EHBP1",1000.7351541357,-0.263389252298187,0.228719148804283,-1.15158373785123,0.249492167073537,0.87486006734297
"ENSG00000056736","IL17RB",170.139323653718,-0.696507248191752,0.604886267685653,-1.1514681112809,0.249539706930208,0.87486006734297
"ENSG00000204104","TRAF3IP1",388.805968784565,0.222167750276316,0.192956692803095,1.15138659897654,0.249573224512745,0.87486006734297
"ENSG00000188372","ZP3",53.292040006867,-0.970027682748485,0.842566654702321,-1.15127708571756,0.249618260945111,0.87486006734297
"ENSG00000181481","RNF135",213.298683248373,0.29141928921518,0.253162988934981,1.1511133220584,0.249685618005911,0.87486006734297
"ENSG00000276600","RAB7B",161.936905389715,-0.621094117735443,0.539642207622753,-1.15093687810578,0.249758204765784,0.87486006734297
